Date,Hour,Temp_C_,Rel_Umidity___,pressure_mbar_,GlobalRadiation_w_m_2_,Rainfall_mm_,DateTime
10/06/2018,04:30,18.4,91.2,1013.207888,0,0,10-Jun-2018 04:30:00
10/06/2018,05:00,18.4,90.9,1013.207888,25.5,0.03,10-Jun-2018 05:00:00
10/06/2018,05:30,18.8,88.9,1013.207888,75.5,0.98,10-Jun-2018 05:30:00
10/06/2018,06:00,19.4,86.2,1013.207888,137.4,0,10-Jun-2018 06:00:00
10/06/2018,06:30,20.1,83.2,1013.207888,206.6,0.89,10-Jun-2018 06:30:00
10/06/2018,07:00,21,79.6,1013.546527,280.4,0.01,10-Jun-2018 07:00:00
10/06/2018,07:30,22,75.4,1013.546527,360.8,0,10-Jun-2018 07:30:00
10/06/2018,08:00,23,71.2,1013.546527,441.6,0,10-Jun-2018 08:00:00
10/06/2018,08:30,23.7,68.5,1013.546527,453.7,0,10-Jun-2018 08:30:00
10/06/2018,09:00,24.4,65.9,1013.546527,512.5,0.98,10-Jun-2018 09:00:00
10/06/2018,09:30,25.3,62.5,1013.546527,664.9,0.8,10-Jun-2018 09:30:00
10/06/2018,10:00,26,59.7,1013.546527,726.5,0.01,10-Jun-2018 10:00:00
10/06/2018,10:30,26.7,57,1013.546527,778.3,0,10-Jun-2018 10:30:00
10/06/2018,11:00,27.4,54.6,1013.546527,820,0,10-Jun-2018 11:00:00
10/06/2018,11:30,28.1,52.4,1013.207888,849.9,0,10-Jun-2018 11:30:00
10/06/2018,12:00,28.7,50.5,1013.207888,866.7,0,10-Jun-2018 12:00:00
10/06/2018,12:30,29.2,48.8,1012.869249,869.9,7.27,10-Jun-2018 12:30:00
10/06/2018,13:00,29.6,47.5,1012.53061,855.7,4.08,10-Jun-2018 13:00:00
10/06/2018,13:30,29.8,46.8,1012.191971,818.7,1.91,10-Jun-2018 13:30:00
10/06/2018,14:00,29.9,46.3,1011.853332,768.3,0.09,10-Jun-2018 14:00:00
10/06/2018,14:30,29.8,46.4,1011.514693,597.5,0.03,10-Jun-2018 14:30:00
10/06/2018,15:00,29.7,46.7,1011.176054,537.7,0.01,10-Jun-2018 15:00:00
10/06/2018,15:30,29.5,47,1011.176054,557,0,10-Jun-2018 15:30:00
10/06/2018,16:00,29.3,47.6,1010.837415,479,0,10-Jun-2018 16:00:00
10/06/2018,16:30,28.9,48.5,1010.837415,409.5,0.97,10-Jun-2018 16:30:00
10/06/2018,17:00,28.4,49.8,1010.837415,338.3,2.21,10-Jun-2018 17:00:00
10/06/2018,17:30,27.9,51.4,1010.837415,266.7,2.88,10-Jun-2018 17:30:00
10/06/2018,18:00,27.2,53.5,1011.176054,196.9,2.87,10-Jun-2018 18:00:00
10/06/2018,18:30,26.4,55.9,1011.176054,131.3,2.53,10-Jun-2018 18:30:00
10/06/2018,19:00,25.6,58.8,1010.837415,74,1.64,10-Jun-2018 19:00:00
10/06/2018,19:30,24.6,62.4,1011.176054,27.8,0.51,10-Jun-2018 19:30:00
10/06/2018,20:00,23.6,66.5,1011.514693,0,0.8,10-Jun-2018 20:00:00
10/06/2018,20:30,22.8,69.9,1011.853332,0,0.65,10-Jun-2018 20:30:00
10/06/2018,21:00,22.1,73.1,1011.853332,0,0,10-Jun-2018 21:00:00
10/06/2018,21:30,21.4,76.6,1012.191971,0,0.8,10-Jun-2018 21:30:00
10/06/2018,22:00,20.8,79.2,1012.191971,0,0.42,10-Jun-2018 22:00:00
10/06/2018,22:30,20.3,81.2,1012.191971,0,0,10-Jun-2018 22:30:00
10/06/2018,23:00,20,82.9,1012.191971,0,0,10-Jun-2018 23:00:00
10/06/2018,23:30,19.8,83.5,1012.191971,0,0,10-Jun-2018 23:30:00
11/06/2018,00:00,19.8,84,1012.191971,0,0,11-Jun-2018 00:00:00
11/06/2018,00:30,19.6,84.9,1012.191971,0,0,11-Jun-2018 00:30:00
11/06/2018,01:00,19.4,85.5,1012.191971,0,0.03,11-Jun-2018 01:00:00
11/06/2018,01:30,19.2,86.1,1012.191971,0,0,11-Jun-2018 01:30:00
11/06/2018,02:00,19.1,86.6,1011.853332,0,0.29,11-Jun-2018 02:00:00
11/06/2018,02:30,18.9,87,1011.853332,0,0.39,11-Jun-2018 02:30:00
11/06/2018,03:00,18.8,87.3,1011.853332,0,0,11-Jun-2018 03:00:00
11/06/2018,03:30,18.7,87.6,1011.514693,0,0,11-Jun-2018 03:30:00
11/06/2018,04:00,18.6,87.9,1011.514693,0,0,11-Jun-2018 04:00:00
11/06/2018,04:30,18.5,88,1011.514693,0,0,11-Jun-2018 04:30:00
11/06/2018,05:00,18.5,87.8,1011.514693,20,0,11-Jun-2018 05:00:00
11/06/2018,05:30,18.8,86.1,1011.514693,61.1,0.14,11-Jun-2018 05:30:00
11/06/2018,06:00,19.3,83.7,1011.514693,114.4,0,11-Jun-2018 06:00:00
11/06/2018,06:30,20,80.8,1011.853332,176.1,0.09,11-Jun-2018 06:30:00
11/06/2018,07:00,20.7,77.6,1012.191971,240.4,0.02,11-Jun-2018 07:00:00
11/06/2018,07:30,21.5,74,1012.191971,292.7,0,11-Jun-2018 07:30:00
11/06/2018,08:00,22.3,70.9,1012.53061,332.1,0,11-Jun-2018 08:00:00
11/06/2018,08:30,22.7,69.4,1012.53061,303.1,4.54,11-Jun-2018 08:30:00
11/06/2018,09:00,23,68.2,1012.53061,309.8,6.08,11-Jun-2018 09:00:00
11/06/2018,09:30,23.3,66.8,1012.53061,352.4,6.09,11-Jun-2018 09:30:00
11/06/2018,10:00,23.6,65.5,1012.53061,343.8,2.21,11-Jun-2018 10:00:00
11/06/2018,10:30,24,63.9,1012.53061,398.5,1.17,11-Jun-2018 10:30:00
11/06/2018,11:00,24.4,62.1,1012.53061,450.8,2.21,11-Jun-2018 11:00:00
11/06/2018,11:30,24.8,60.5,1012.191971,415.2,2.53,11-Jun-2018 11:30:00
11/06/2018,12:00,25.2,58.9,1012.191971,441.5,0.98,11-Jun-2018 12:00:00
11/06/2018,12:30,25.7,57,1011.853332,563.5,0.29,11-Jun-2018 12:30:00
11/06/2018,13:00,26.1,55.4,1011.514693,575.1,0.65,11-Jun-2018 13:00:00
11/06/2018,13:30,26.5,54,1011.176054,569.6,2.52,11-Jun-2018 13:30:00
11/06/2018,14:00,26.7,53,1010.837415,553.8,4.08,11-Jun-2018 14:00:00
11/06/2018,14:30,26.4,54.8,1010.498776,411.5,2.53,11-Jun-2018 14:30:00
11/06/2018,15:00,26,57,1010.160137,385.9,1.17,11-Jun-2018 15:00:00
11/06/2018,15:30,26.1,56.7,1010.160137,452,0,11-Jun-2018 15:30:00
11/06/2018,16:00,26.2,56.5,1010.160137,407.6,0,11-Jun-2018 16:00:00
11/06/2018,16:30,26,56.7,1010.160137,366.8,0,11-Jun-2018 16:30:00
11/06/2018,17:00,25.8,57.4,1010.160137,317.7,0,11-Jun-2018 17:00:00
11/06/2018,17:30,25,61,1009.821498,202.5,0,11-Jun-2018 17:30:00
11/06/2018,18:00,24.2,65,1009.821498,156.8,0,11-Jun-2018 18:00:00
11/06/2018,18:30,23.7,67.2,1009.821498,138.1,0,11-Jun-2018 18:30:00
11/06/2018,19:00,23,69.9,1009.482859,79.4,0,11-Jun-2018 19:00:00
11/06/2018,19:30,22.2,73.3,1009.821498,29.9,0,11-Jun-2018 19:30:00
11/06/2018,20:00,21.4,77,1010.160137,0,0,11-Jun-2018 20:00:00
11/06/2018,20:30,20.7,80.1,1010.160137,0,0,11-Jun-2018 20:30:00
11/06/2018,21:00,20.1,82.5,1010.160137,0,0,11-Jun-2018 21:00:00
11/06/2018,21:30,19.7,84.5,1010.160137,0,0,11-Jun-2018 21:30:00
11/06/2018,22:00,19.3,86,1010.498776,0,0,11-Jun-2018 22:00:00
11/06/2018,22:30,18.9,87.4,1010.160137,0,0,11-Jun-2018 22:30:00
11/06/2018,23:00,18.6,88.6,1010.160137,0,0,11-Jun-2018 23:00:00
11/06/2018,23:30,18.3,90,1010.160137,0,0,11-Jun-2018 23:30:00
12/06/2018,00:00,20.1,81.2,1009.482859,0,0,12-Jun-2018 00:00:00
12/06/2018,00:30,19.9,82.3,1009.482859,0,0,12-Jun-2018 00:30:00
12/06/2018,01:00,19.7,83.2,1009.482859,0,2.53,12-Jun-2018 01:00:00
12/06/2018,01:30,19.5,83.8,1009.482859,0,0,12-Jun-2018 01:30:00
12/06/2018,02:00,19.4,84.2,1009.14422,0,0,12-Jun-2018 02:00:00
12/06/2018,02:30,19.4,84.1,1009.14422,0,0,12-Jun-2018 02:30:00
12/06/2018,03:00,19.2,84.5,1008.805581,0,0,12-Jun-2018 03:00:00
12/06/2018,03:30,19.2,84.5,1008.805581,0,0,12-Jun-2018 03:30:00
12/06/2018,04:00,19.1,84.5,1008.466942,0,0,12-Jun-2018 04:00:00
12/06/2018,04:30,19,84.5,1008.466942,0,0,12-Jun-2018 04:30:00
12/06/2018,05:00,19.1,84.1,1008.466942,22.1,0,12-Jun-2018 05:00:00
12/06/2018,05:30,19.7,81.2,1008.128303,66.4,3.78,12-Jun-2018 05:30:00
12/06/2018,06:00,20.5,77.7,1008.128303,122.5,2.52,12-Jun-2018 06:00:00
12/06/2018,06:30,21.4,73.9,1008.128303,186,0.65,12-Jun-2018 06:30:00
12/06/2018,07:00,22.4,69.8,1008.466942,256.5,1.18,12-Jun-2018 07:00:00
12/06/2018,07:30,23.4,65.9,1008.466942,342.1,0.29,12-Jun-2018 07:30:00
12/06/2018,08:00,24.3,62.6,1008.466942,432.5,0,12-Jun-2018 08:00:00
12/06/2018,08:30,23.2,70,1008.466942,370.5,0,12-Jun-2018 08:30:00
12/06/2018,09:00,22.4,76.6,1008.466942,420.4,0,12-Jun-2018 09:00:00
12/06/2018,09:30,23.5,72,1008.128303,693.7,0.8,12-Jun-2018 09:30:00
12/06/2018,10:00,24.6,67.3,1008.128303,761,1.91,12-Jun-2018 10:00:00
12/06/2018,10:30,25.5,63.3,1008.128303,802.4,3.65,12-Jun-2018 10:30:00
12/06/2018,11:00,26.4,59.9,1008.128303,831.8,1.18,12-Jun-2018 11:00:00
12/06/2018,11:30,27,57.6,1008.128303,710.6,0.09,12-Jun-2018 11:30:00
12/06/2018,12:00,27.4,56.1,1007.789664,718.2,1.18,12-Jun-2018 12:00:00
12/06/2018,12:30,27.6,54.9,1007.451025,842.1,0,12-Jun-2018 12:30:00
12/06/2018,13:00,27.8,54.2,1007.451025,826.3,0,12-Jun-2018 13:00:00
12/06/2018,13:30,27.8,53.7,1007.112386,821.8,0,12-Jun-2018 13:30:00
12/06/2018,14:00,27.9,53.4,1006.773747,803.2,0,12-Jun-2018 14:00:00
12/06/2018,14:30,27.8,53.3,1006.773747,770.7,0,12-Jun-2018 14:30:00
12/06/2018,15:00,27.8,53.3,1006.435108,724.7,0,12-Jun-2018 15:00:00
12/06/2018,15:30,27.6,53.5,1006.435108,665.8,0,12-Jun-2018 15:30:00
12/06/2018,16:00,27.5,53.9,1006.773747,594.1,0,12-Jun-2018 16:00:00
12/06/2018,16:30,27.2,54.5,1006.435108,512.1,0,12-Jun-2018 16:30:00
12/06/2018,17:00,26.8,55.6,1006.435108,425.8,0,12-Jun-2018 17:00:00
12/06/2018,17:30,26.4,57.1,1006.435108,286,0,12-Jun-2018 17:30:00
12/06/2018,18:00,25.8,59.1,1006.096469,212.3,0,12-Jun-2018 18:00:00
12/06/2018,18:30,25.1,61.6,1006.096469,168.3,0,12-Jun-2018 18:30:00
12/06/2018,19:00,24.2,64.7,1005.75783,94.6,0,12-Jun-2018 19:00:00
12/06/2018,19:30,23.3,68.4,1006.096469,34.7,0,12-Jun-2018 19:30:00
12/06/2018,20:00,22.3,72.8,1006.435108,0,0,12-Jun-2018 20:00:00
12/06/2018,20:30,21.7,76,1006.435108,0,0,12-Jun-2018 20:30:00
12/06/2018,21:00,21.1,78.6,1006.435108,0,0,12-Jun-2018 21:00:00
12/06/2018,21:30,20.6,81.3,1006.773747,0,0,12-Jun-2018 21:30:00
12/06/2018,22:00,20.1,83.4,1006.773747,0,0,12-Jun-2018 22:00:00
12/06/2018,22:30,19.8,85.1,1006.773747,0,0,12-Jun-2018 22:30:00
12/06/2018,23:00,19.5,86.5,1006.435108,0,0,12-Jun-2018 23:00:00
12/06/2018,23:30,19.3,87.2,1006.435108,0,1.17,12-Jun-2018 23:30:00
13/06/2018,00:00,18.6,91.4,1006.435108,0,0,13-Jun-2018 00:00:00
13/06/2018,00:30,18.1,95,1006.096469,0,0,13-Jun-2018 00:30:00
13/06/2018,01:00,18,95.2,1006.096469,0,2.52,13-Jun-2018 01:00:00
13/06/2018,01:30,17.9,95.3,1006.096469,0,6.09,13-Jun-2018 01:30:00
13/06/2018,02:00,17.8,95.4,1005.75783,0,4.53,13-Jun-2018 02:00:00
13/06/2018,02:30,17.8,95.2,1005.75783,0,3.25,13-Jun-2018 02:30:00
13/06/2018,03:00,17.8,95.1,1005.75783,0,0.51,13-Jun-2018 03:00:00
13/06/2018,03:30,17.7,95.3,1005.419191,0,0.39,13-Jun-2018 03:30:00
13/06/2018,04:00,17.6,95.4,1005.419191,0,0.09,13-Jun-2018 04:00:00
13/06/2018,04:30,17.4,95.6,1005.080552,0,0,13-Jun-2018 04:30:00
13/06/2018,05:00,17.4,95.4,1004.741913,28.3,0,13-Jun-2018 05:00:00
13/06/2018,05:30,17.9,93.1,1004.741913,68.9,0.05,13-Jun-2018 05:30:00
13/06/2018,06:00,18.5,90.2,1004.741913,125.6,0,13-Jun-2018 06:00:00
13/06/2018,06:30,19.3,86.2,1004.741913,228.1,0,13-Jun-2018 06:30:00
13/06/2018,07:00,20.3,81.5,1004.741913,308.5,0,13-Jun-2018 07:00:00
13/06/2018,07:30,21.5,76.6,1005.080552,387,0,13-Jun-2018 07:30:00
13/06/2018,08:00,22.6,72.2,1005.080552,462.1,0,13-Jun-2018 08:00:00
13/06/2018,08:30,22,77.5,1005.080552,371.6,0,13-Jun-2018 08:30:00
13/06/2018,09:00,21.4,82.5,1005.080552,417.8,0,13-Jun-2018 09:00:00
13/06/2018,09:30,22.3,78.5,1005.080552,646.1,0,13-Jun-2018 09:30:00
13/06/2018,10:00,23.3,73.6,1004.741913,692.3,0,13-Jun-2018 10:00:00
13/06/2018,10:30,24.2,69.5,1005.080552,738.6,0,13-Jun-2018 10:30:00
13/06/2018,11:00,25,65.9,1005.080552,775.2,0,13-Jun-2018 11:00:00
13/06/2018,11:30,22.8,79.5,1004.741913,520.5,0,13-Jun-2018 11:30:00
13/06/2018,12:00,21.4,89.5,1004.741913,527.5,0,13-Jun-2018 12:00:00
13/06/2018,12:30,21.9,86.4,1004.741913,815.1,0,13-Jun-2018 12:30:00
13/06/2018,13:00,22.7,81.5,1004.403274,798.8,0,13-Jun-2018 13:00:00
13/06/2018,13:30,23.5,77.1,1004.064635,750.8,0,13-Jun-2018 13:30:00
13/06/2018,14:00,24,74.4,1004.064635,691.4,0,13-Jun-2018 14:00:00
13/06/2018,14:30,22.4,83.8,1004.064635,424.1,0,13-Jun-2018 14:30:00
13/06/2018,15:00,21.3,91.5,1004.064635,376.7,0,13-Jun-2018 15:00:00
13/06/2018,15:30,21.5,90.1,1004.064635,469.4,0,13-Jun-2018 15:30:00
13/06/2018,16:00,21.7,88.2,1004.403274,395.1,0,13-Jun-2018 16:00:00
13/06/2018,16:30,21.8,87,1004.403274,334.9,0,13-Jun-2018 16:30:00
13/06/2018,17:00,21.8,86.4,1004.403274,273.9,0,13-Jun-2018 17:00:00
13/06/2018,17:30,21,91.9,1004.403274,153.3,0,13-Jun-2018 17:30:00
13/06/2018,18:00,20.3,96.3,1004.403274,111.6,0,13-Jun-2018 18:00:00
13/06/2018,18:30,20.2,96.7,1004.403274,99.9,0,13-Jun-2018 18:30:00
13/06/2018,19:00,20,96.5,1004.064635,57.1,0,13-Jun-2018 19:00:00
13/06/2018,19:30,19.8,96.4,1004.741913,23.1,0,13-Jun-2018 19:30:00
13/06/2018,20:00,19.5,96.2,1005.080552,0,0,13-Jun-2018 20:00:00
13/06/2018,20:30,19.5,95.8,1005.419191,0,0,13-Jun-2018 20:30:00
13/06/2018,21:00,19.2,96.3,1005.75783,0,1.18,13-Jun-2018 21:00:00
13/06/2018,21:30,18.9,97.4,1005.75783,0,2.87,13-Jun-2018 21:30:00
13/06/2018,22:00,18.7,97.1,1006.096469,0,4.08,13-Jun-2018 22:00:00
13/06/2018,22:30,18.5,96.9,1006.435108,0,2.2,13-Jun-2018 22:30:00
13/06/2018,23:00,18.3,96.7,1006.435108,0,0.03,13-Jun-2018 23:00:00
13/06/2018,23:30,18.3,95.9,1006.773747,0,0,13-Jun-2018 23:30:00
14/06/2018,00:00,18.1,76.9,1007.112386,0,0,14-Jun-2018 00:00:00
14/06/2018,00:30,17.9,78.1,1007.451025,0,0,14-Jun-2018 00:30:00
14/06/2018,01:00,17.7,78.5,1007.789664,0,0,14-Jun-2018 01:00:00
14/06/2018,01:30,17.5,78.8,1007.789664,0,0.15,14-Jun-2018 01:30:00
14/06/2018,02:00,17.4,79,1007.789664,0,0,14-Jun-2018 02:00:00
14/06/2018,02:30,17.2,79.1,1008.128303,0,0,14-Jun-2018 02:30:00
14/06/2018,03:00,17.1,79.2,1008.128303,0,0,14-Jun-2018 03:00:00
14/06/2018,03:30,16.9,79.2,1008.128303,0,0,14-Jun-2018 03:30:00
14/06/2018,04:00,16.8,79.1,1008.128303,0,0,14-Jun-2018 04:00:00
14/06/2018,04:30,16.7,79.1,1008.128303,0,0,14-Jun-2018 04:30:00
14/06/2018,05:00,16.6,78.6,1008.466942,20.1,0,14-Jun-2018 05:00:00
14/06/2018,05:30,17.1,75.8,1008.466942,61.2,0,14-Jun-2018 05:30:00
14/06/2018,06:00,17.6,72.4,1008.466942,115,0,14-Jun-2018 06:00:00
14/06/2018,06:30,18.3,69,1008.805581,178.6,0,14-Jun-2018 06:30:00
14/06/2018,07:00,19,65.4,1009.14422,249.8,0,14-Jun-2018 07:00:00
14/06/2018,07:30,19.8,61.9,1009.14422,329,0,14-Jun-2018 07:30:00
14/06/2018,08:00,20.5,58.7,1009.482859,411.6,0,14-Jun-2018 08:00:00
14/06/2018,08:30,21.3,55.7,1009.821498,495.6,0,14-Jun-2018 08:30:00
14/06/2018,09:00,22,53.1,1009.821498,578.5,0,14-Jun-2018 09:00:00
14/06/2018,09:30,22.6,50.5,1009.821498,657.2,0,14-Jun-2018 09:30:00
14/06/2018,10:00,23.3,48.1,1009.821498,728.6,0,14-Jun-2018 10:00:00
14/06/2018,10:30,24,45.9,1010.160137,786.9,0,14-Jun-2018 10:30:00
14/06/2018,11:00,24.6,43.9,1010.160137,834.8,0,14-Jun-2018 11:00:00
14/06/2018,11:30,24.6,44.8,1010.160137,670.4,0,14-Jun-2018 11:30:00
14/06/2018,12:00,25.1,43.4,1010.160137,748.3,0,14-Jun-2018 12:00:00
14/06/2018,12:30,25.8,41.5,1009.821498,901.3,0,14-Jun-2018 12:30:00
14/06/2018,13:00,26.4,40,1009.482859,895.7,0,14-Jun-2018 13:00:00
14/06/2018,13:30,26.7,39.1,1009.482859,875.6,0,14-Jun-2018 13:30:00
14/06/2018,14:00,27,38.4,1009.14422,842.3,0,14-Jun-2018 14:00:00
14/06/2018,14:30,27.1,38.3,1009.14422,669.6,0,14-Jun-2018 14:30:00
14/06/2018,15:00,27.1,38.3,1009.14422,622.9,0,14-Jun-2018 15:00:00
14/06/2018,15:30,27.1,38.2,1009.14422,672.5,1.18,14-Jun-2018 15:30:00
14/06/2018,16:00,27.1,38.3,1009.14422,596.5,3.64,14-Jun-2018 16:00:00
14/06/2018,16:30,27,38.5,1009.14422,513.5,0.8,14-Jun-2018 16:30:00
14/06/2018,17:00,26.8,39.2,1009.14422,426.7,0.02,14-Jun-2018 17:00:00
14/06/2018,17:30,26.3,40.3,1009.482859,338.4,0,14-Jun-2018 17:30:00
14/06/2018,18:00,25.9,41.5,1009.482859,251.6,2.7,14-Jun-2018 18:00:00
14/06/2018,18:30,25.2,43.4,1009.482859,169.3,2.21,14-Jun-2018 18:30:00
14/06/2018,19:00,24.3,46.1,1009.482859,95.7,1.18,14-Jun-2018 19:00:00
14/06/2018,19:30,23.2,49.5,1009.821498,36,0,14-Jun-2018 19:30:00
14/06/2018,20:00,22,53.6,1010.160137,0,0,14-Jun-2018 20:00:00
14/06/2018,20:30,21.2,56.5,1010.837415,0,0,14-Jun-2018 20:30:00
14/06/2018,21:00,20.5,59.2,1010.837415,0,0,14-Jun-2018 21:00:00
14/06/2018,21:30,19.7,62.4,1011.176054,0,0,14-Jun-2018 21:30:00
14/06/2018,22:00,19,65.1,1011.514693,0,0,14-Jun-2018 22:00:00
14/06/2018,22:30,18.4,67.8,1011.853332,0,0,14-Jun-2018 22:30:00
14/06/2018,23:00,17.8,70.2,1011.853332,0,0,14-Jun-2018 23:00:00
14/06/2018,23:30,17.5,71.5,1011.853332,0,0,14-Jun-2018 23:30:00
15/06/2018,00:00,19.6,76.1,1011.176054,0,0,15-Jun-2018 00:00:00
15/06/2018,00:30,19.3,77.5,1011.176054,0,0,15-Jun-2018 00:30:00
15/06/2018,01:00,19,78.8,1011.514693,0,0,15-Jun-2018 01:00:00
15/06/2018,01:30,18.8,80,1011.514693,0,0.14,15-Jun-2018 01:30:00
15/06/2018,02:00,18.6,81,1011.514693,0,0.65,15-Jun-2018 02:00:00
15/06/2018,02:30,18.4,81.9,1011.514693,0,0.02,15-Jun-2018 02:30:00
15/06/2018,03:00,18.2,82.7,1011.514693,0,0,15-Jun-2018 03:00:00
15/06/2018,03:30,18,83.5,1011.514693,0,0,15-Jun-2018 03:30:00
15/06/2018,04:00,17.8,84.1,1011.514693,0,0,15-Jun-2018 04:00:00
15/06/2018,04:30,17.7,84.6,1011.514693,0,0,15-Jun-2018 04:30:00
15/06/2018,05:00,17.7,84.3,1011.514693,29.4,0,15-Jun-2018 05:00:00
15/06/2018,05:30,18.5,80.8,1011.514693,86.4,0,15-Jun-2018 05:30:00
15/06/2018,06:00,19.4,76.5,1011.853332,157.5,0,15-Jun-2018 06:00:00
15/06/2018,06:30,20.5,71.8,1011.853332,237.4,0,15-Jun-2018 06:30:00
15/06/2018,07:00,21.6,67.1,1012.191971,320.8,0,15-Jun-2018 07:00:00
15/06/2018,07:30,22.7,63.1,1012.53061,398.3,0,15-Jun-2018 07:30:00
15/06/2018,08:00,23.6,59.9,1012.53061,467.8,0,15-Jun-2018 08:00:00
15/06/2018,08:30,24.3,57.3,1012.53061,527.2,0,15-Jun-2018 08:30:00
15/06/2018,09:00,25,55.2,1012.869249,574.5,0,15-Jun-2018 09:00:00
15/06/2018,09:30,25.6,53.1,1012.869249,609.4,0,15-Jun-2018 09:30:00
15/06/2018,10:00,26.1,51.3,1012.53061,635.4,0,15-Jun-2018 10:00:00
15/06/2018,10:30,26.7,49.6,1012.869249,662.4,0,15-Jun-2018 10:30:00
15/06/2018,11:00,27.2,48,1012.869249,678,0,15-Jun-2018 11:00:00
15/06/2018,11:30,27.3,48.1,1012.53061,615.4,0,15-Jun-2018 11:30:00
15/06/2018,12:00,27.5,48.3,1012.53061,619.4,0.02,15-Jun-2018 12:00:00
15/06/2018,12:30,28,47.1,1012.191971,647.9,0.39,15-Jun-2018 12:30:00
15/06/2018,13:00,28.2,46.4,1011.853332,617,0,15-Jun-2018 13:00:00
15/06/2018,13:30,28.3,46.2,1011.853332,585.4,0,15-Jun-2018 13:30:00
15/06/2018,14:00,28.3,46.1,1011.514693,546.5,0,15-Jun-2018 14:00:00
15/06/2018,14:30,27.3,50.6,1011.514693,436.9,0,15-Jun-2018 14:30:00
15/06/2018,15:00,26.2,55.4,1011.514693,394.2,0,15-Jun-2018 15:00:00
15/06/2018,15:30,26.2,55.7,1011.514693,395.4,0,15-Jun-2018 15:30:00
15/06/2018,16:00,26.2,55.8,1011.514693,339.1,0,15-Jun-2018 16:00:00
15/06/2018,16:30,26.1,56.3,1011.514693,280.6,0,15-Jun-2018 16:30:00
15/06/2018,17:00,25.8,57.3,1011.514693,223.7,0,15-Jun-2018 17:00:00
15/06/2018,17:30,25.4,59,1011.853332,167.4,0,15-Jun-2018 17:30:00
15/06/2018,18:00,24.9,60.9,1011.853332,120.2,0,15-Jun-2018 18:00:00
15/06/2018,18:30,24.4,63,1011.853332,77.5,0,15-Jun-2018 18:30:00
15/06/2018,19:00,23.8,65.4,1011.853332,41.7,0,15-Jun-2018 19:00:00
15/06/2018,19:30,23.3,67.9,1012.191971,14.9,0,15-Jun-2018 19:30:00
15/06/2018,20:00,22.7,70.5,1012.53061,0,0,15-Jun-2018 20:00:00
15/06/2018,20:30,22.3,72.5,1012.869249,0,0,15-Jun-2018 20:30:00
15/06/2018,21:00,21.9,73.9,1012.869249,0,0,15-Jun-2018 21:00:00
15/06/2018,21:30,21.7,75,1013.207888,0,0,15-Jun-2018 21:30:00
15/06/2018,22:00,21.4,75.8,1013.207888,0,0,15-Jun-2018 22:00:00
15/06/2018,22:30,21.3,76.5,1013.546527,0,0,15-Jun-2018 22:30:00
15/06/2018,23:00,21.1,77,1013.546527,0,0,15-Jun-2018 23:00:00
15/06/2018,23:30,21,77.3,1013.546527,0,0,15-Jun-2018 23:30:00
16/06/2018,00:00,20.1,80.7,1013.207888,0,0,16-Jun-2018 00:00:00
16/06/2018,00:30,19.9,81.7,1013.546527,0,0,16-Jun-2018 00:30:00
16/06/2018,01:00,19.8,82.4,1013.546527,0,0,16-Jun-2018 01:00:00
16/06/2018,01:30,19.6,83,1013.546527,0,0,16-Jun-2018 01:30:00
16/06/2018,02:00,19.5,83.7,1013.546527,0,0,16-Jun-2018 02:00:00
16/06/2018,02:30,19.3,84.2,1013.546527,0,0,16-Jun-2018 02:30:00
16/06/2018,03:00,19.2,84.9,1013.546527,0,0,16-Jun-2018 03:00:00
16/06/2018,03:30,19,85.5,1013.546527,0,0,16-Jun-2018 03:30:00
16/06/2018,04:00,18.8,86,1013.546527,0,0,16-Jun-2018 04:00:00
16/06/2018,04:30,18.6,86.7,1013.207888,0,0,16-Jun-2018 04:30:00
16/06/2018,05:00,18.6,86.7,1013.207888,24.5,0,16-Jun-2018 05:00:00
16/06/2018,05:30,19.1,84.3,1013.207888,74.4,0,16-Jun-2018 05:30:00
16/06/2018,06:00,19.7,81.2,1013.207888,139.9,0,16-Jun-2018 06:00:00
16/06/2018,06:30,20.5,77.5,1013.546527,216.5,0,16-Jun-2018 06:30:00
16/06/2018,07:00,21.5,73,1013.546527,300.8,0,16-Jun-2018 07:00:00
16/06/2018,07:30,22.6,68.6,1013.546527,388.8,0,16-Jun-2018 07:30:00
16/06/2018,08:00,23.5,64.8,1013.546527,477.8,0,16-Jun-2018 08:00:00
16/06/2018,08:30,24.4,61.6,1013.546527,564.8,0,16-Jun-2018 08:30:00
16/06/2018,09:00,25.3,58.8,1013.546527,646.7,0.09,16-Jun-2018 09:00:00
16/06/2018,09:30,26,56.1,1013.546527,720.8,0,16-Jun-2018 09:30:00
16/06/2018,10:00,26.7,53.5,1013.546527,783.2,0,16-Jun-2018 10:00:00
16/06/2018,10:30,27.4,51.2,1013.546527,833.4,0,16-Jun-2018 10:30:00
16/06/2018,11:00,28,49.2,1013.546527,872.6,0,16-Jun-2018 11:00:00
16/06/2018,11:30,28.5,47.5,1013.546527,899.8,0,16-Jun-2018 11:30:00
16/06/2018,12:00,29.1,45.9,1013.546527,915,0,16-Jun-2018 12:00:00
16/06/2018,12:30,29.5,44.9,1013.207888,917,0,16-Jun-2018 12:30:00
16/06/2018,13:00,29.5,44.5,1012.869249,905.9,0,16-Jun-2018 13:00:00
16/06/2018,13:30,29.5,44.4,1012.869249,882,0,16-Jun-2018 13:30:00
